protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,account_age_in_days,average_tweets_per_day,followers_following_count
0,0,1,269,0,629,11,1,0,15,0,17,0,0,0,0,0,0,4996,0.12590072057646118,0
0,0,1,581,367,54132,6,1,0,8,0,8,0,0,0,0,1,0,4741,11.41784433663784,213227
0,0,0,102278,1093,107792,119,1,0,7,1,11,0,0,1,0,1,1,3891,27.70290413775379,111789854
1,0,1,432,402,83275,7,1,0,15,1,10,0,0,0,0,1,1,3744,22.242254273504273,173664
0,1,1,70551,1347,58776,597,1,0,13,1,13,0,0,0,0,1,0,4974,11.81664656212304,95032197
1,0,1,8388,150,52703,18,1,0,10,0,8,0,0,0,0,1,1,3831,13.756982511093709,1258200
0,0,1,1477,197,93756,15,1,0,15,1,12,0,1,0,1,1,1,4814,19.47569588699626,290969
0,0,0,977,13,63372,8,1,0,13,0,14,0,0,0,0,1,0,4825,13.134093264248705,12701
0,0,0,1540,478,13531,17,1,0,13,0,6,0,0,1,0,1,1,4958,2.729124647035095,736120
0,0,1,629,336,27938,7,1,0,15,0,12,0,0,0,0,1,0,4908,5.692339038304809,211344
0,0,0,812,980,22183,1,1,1,14,0,15,0,0,0,0,1,1,3850,5.761818181818182,795760
0,0,0,24,167,86,0,1,1,13,0,14,0,0,0,0,0,0,3134,0.02744097000638162,4008
0,0,0,20,145,73,0,1,1,13,0,13,0,0,0,0,1,1,3131,0.02331523474928138,2900
0,0,1,162,289,11678,25,1,0,9,0,17,0,0,0,0,1,0,4972,2.34875301689461,46818
0,0,1,652,954,20628,45,1,0,6,0,20,0,0,0,0,1,1,4881,4.2261831591886905,622008
0,0,0,3212,3890,11237,58,1,0,15,0,15,0,0,0,0,1,1,4932,2.2783860502838604,12494680
0,0,0,1083,456,77982,36,1,0,13,0,2,0,1,0,0,1,0,4968,15.696859903381643,493848
0,0,0,5,0,1383,0,0,0,10,0,16,0,0,0,0,0,0,4762,0.29042419151616966,0
0,1,1,199593,2287,212893,3056,1,1,10,0,11,0,0,0,0,1,1,5237,40.65170899369868,456469191
0,0,0,177,242,15675,4,1,0,5,1,1,0,0,0,0,0,0,4970,3.153923541247485,42834
0,0,1,208355,189346,9295,649,1,1,15,0,16,0,0,0,0,1,1,3923,2.3693601835330105,39451185830
0,1,1,115369,499,9128,1540,1,0,6,0,18,0,0,0,0,1,1,5197,1.7563979218780066,57569131
0,1,1,979405,1218,27734,12915,1,1,11,0,11,0,0,0,0,1,1,5143,5.392572428543652,1192915290
0,0,0,27,135,85,0,1,1,8,0,8,0,0,0,0,1,1,3137,0.02709595154606312,3645
0,0,0,2979,274,70961,15,1,0,11,0,11,0,0,0,0,1,0,4713,15.056439635051984,816246
1,0,1,80,389,15501,2,1,0,9,1,11,0,0,1,0,1,0,4896,3.1660539215686274,31120
1,0,0,115,123,6864,2,1,0,11,1,17,0,0,0,0,1,1,4841,1.4178888659367899,14145
0,0,0,23,176,136,0,1,1,13,0,13,0,0,0,0,1,1,3153,0.04313352362829052,4048
0,0,1,23,162,134,0,1,1,9,0,9,0,0,0,0,1,1,3148,0.042566709021601014,3726
0,0,1,175,196,6864,6,1,0,15,1,6,0,0,0,0,1,0,4733,1.4502429748573844,34300
0,0,1,0,3,1,0,1,0,9,0,13,0,0,0,0,0,0,4701,0.00021272069772388852,0
0,1,0,1718028,0,2151,554,1,1,9,0,9,0,0,0,1,1,0,5011,0.42925563759728597,0
0,0,1,21173,3048,28647,233,1,0,10,0,11,0,0,0,0,1,1,5065,5.6558736426456075,64535304
0,0,1,17,166,124,0,1,1,13,0,13,0,0,1,0,1,1,3149,0.039377580184185454,2822
1,0,1,187,0,4178,1,1,0,10,1,11,0,0,0,0,0,0,4920,0.8491869918699188,0
0,0,1,896,452,58662,50,1,0,9,0,22,0,0,0,0,1,0,5277,11.11654349061967,404992
0,0,1,226,965,88186,23,1,1,6,0,16,1,0,0,0,1,1,3400,25.937058823529412,218090
0,0,1,38,142,97,0,1,1,13,0,13,0,0,0,0,1,1,3137,0.030921262352566144,5396
1,0,1,842,1004,34807,67,1,0,9,0,10,0,0,0,0,1,0,4958,7.020371117386043,845368
1,0,1,318,752,59238,21,1,0,7,0,3,0,0,0,0,1,0,5450,10.869357798165138,239136
0,1,0,8017900,3065,23721,1581,1,0,12,0,16,0,0,0,0,1,0,4251,5.580098800282286,24574863500
0,1,1,241531,1082,47116,233,1,0,14,0,7,0,0,0,1,1,1,4916,9.584214808787632,261336542
0,0,1,22353,31534,38898,682,1,0,9,0,10,1,0,0,1,1,1,5041,7.716326125768696,704879502
0,0,1,10006,616,17750,23,1,0,10,0,11,0,0,0,0,1,1,4791,3.7048632853266543,6163696
0,0,1,256,401,2918,14,1,0,9,0,16,0,0,0,0,1,1,4874,0.5986869101354124,102656
0,0,1,375,1044,16908,27,1,0,15,0,7,0,0,0,0,1,0,4966,3.4047523157470803,391500
0,0,1,149,259,8453,7,1,0,9,0,8,0,0,0,0,1,1,4953,1.7066424389259034,38591
0,0,1,40,169,121,1,1,1,11,0,11,0,0,0,0,1,1,3152,0.038388324873096444,6760
0,1,1,97288,7548,218072,541,1,1,8,0,20,0,0,6,0,1,1,4960,43.96612903225807,734329824
0,0,1,1099,1481,2476,19,1,0,7,0,7,0,0,0,0,1,1,5107,0.4848247503426669,1627619
0,0,1,1670,733,78167,48,1,0,10,0,11,0,0,0,0,1,1,5068,15.423638516179953,1224110
0,0,1,35,143,136,2,1,1,13,0,13,0,1,1,0,1,1,3150,0.04317460317460318,5005
0,0,1,46,0,2174,1,1,0,7,1,15,0,0,0,0,1,0,4853,0.44797032763239236,0
0,0,0,113,474,982,3,1,0,13,0,13,0,0,0,0,0,0,4809,0.20420045747556664,53562
1,0,0,1104,384,39499,1,1,0,12,0,14,0,0,0,0,1,0,4398,8.98112778535698,423936
0,0,1,5730,6306,7,6,1,1,12,0,17,0,0,0,0,1,0,3916,0.001787538304392237,36133380
0,0,1,41,43,3381,0,1,0,9,0,14,0,0,0,0,0,1,4938,0.6846901579586877,1763
0,0,1,1071,2514,85583,16,1,0,15,1,26,1,0,0,0,1,0,4826,17.733733941152092,2692494
0,0,1,958,534,71288,2,1,0,7,1,6,0,0,0,0,0,1,4099,17.39155891680898,511572
1,0,1,341,59,18479,49,1,0,13,1,4,0,0,0,0,1,0,4736,3.9018158783783785,20119
0,0,1,6798,0,13951,14,1,0,13,1,14,0,0,0,0,1,1,4808,2.901622296173045,0
0,0,1,175,197,6407,12,1,0,9,1,4,0,0,0,0,1,0,4978,1.287063077541181,34475
0,0,0,12,41,24,0,1,0,6,0,7,0,0,0,0,0,0,4716,0.005089058524173028,492
0,0,1,69,28,2748,0,1,0,10,0,10,0,0,0,0,1,1,4856,0.5658978583196046,1932
0,0,0,123984,0,35838,471,1,1,13,1,8,0,0,1,0,1,1,3823,9.374313366466126,0
0,0,1,37,171,101,0,1,1,14,0,14,0,0,0,0,1,1,3150,0.032063492063492065,6327
0,0,1,2417,380,144155,20,1,1,10,1,12,0,0,0,0,1,0,4938,29.192993114621306,918460
1,0,1,325,416,22654,2,1,0,9,0,21,0,1,0,0,1,1,3949,5.7366421878956695,135200
0,0,1,1097,1038,13084,24,1,0,10,1,20,0,0,0,0,1,1,4734,2.763836079425433,1138686
0,0,0,3261,3365,2606,7,1,1,13,0,14,0,0,0,0,1,0,3201,0.8141205873164636,10973265
0,0,0,214,44,13891,1,1,0,13,0,6,0,0,0,0,1,0,3834,3.623109024517475,9416
0,0,1,230,110,1348,7,1,0,15,0,11,0,0,0,0,1,1,4914,0.2743182743182743,25300
1,0,1,43,156,52962,1,1,0,11,0,10,0,0,0,0,0,0,4907,10.793152639087019,6708
0,0,0,1603,2449,60042,19,1,0,10,1,4,1,0,5,0,1,0,4864,12.344161184210526,3925747
1,0,1,394,130,23379,3,1,0,15,0,9,0,0,0,0,1,0,4999,4.676735347069414,51220
0,0,1,669,775,85029,40,1,0,7,0,8,0,0,0,0,1,0,5644,15.065379163713677,518475
0,0,1,146,485,6868,3,1,0,11,0,5,0,0,0,0,1,0,4516,1.5208148804251551,70810
0,0,1,170,253,323,1,1,0,9,0,14,0,0,0,0,1,1,4714,0.06851930420025457,43010
0,0,1,51,93,255,2,1,0,14,0,15,0,0,0,0,1,0,4723,0.0539911073470252,4743
0,0,1,36,505,101,0,1,0,11,1,15,0,0,0,0,1,1,4871,0.020734962020119072,18180
0,0,1,140,376,5643,18,1,0,9,0,4,0,0,0,1,1,1,5610,1.0058823529411764,52640
0,0,1,299,158,10939,12,1,0,10,0,12,0,1,0,0,1,1,3700,2.9564864864864866,47242
0,0,0,139,1036,132,1,1,1,11,0,12,0,0,0,0,0,0,3151,0.041891463027610286,144004
0,0,0,648,961,2372,3,1,1,13,0,14,0,1,2,0,1,1,2491,0.9522280208751506,622728
0,0,0,90,680,144,0,1,1,11,0,11,0,0,0,0,1,1,3154,0.045656309448319596,61200
0,0,1,1144,755,179536,25,1,0,15,0,16,0,0,0,0,1,1,4972,36.10941271118262,863720
0,0,1,179,141,7860,8,1,0,13,1,12,1,0,0,0,0,0,4858,1.6179497735693702,25239
0,0,1,89,104,147432,3,1,0,9,0,18,0,0,0,0,1,0,4890,30.14969325153374,9256
0,0,1,74805,74638,248568,237,1,1,14,0,20,0,1,0,0,1,1,4688,53.022184300341294,5583295590
0,0,0,32,169,119,0,1,1,12,0,12,0,0,0,0,1,1,3152,0.03775380710659899,5408
0,0,0,755,1241,21491,1,1,1,13,0,8,0,0,0,1,1,1,4116,5.221331389698737,936955
0,0,1,18361,115,17313,693,1,0,15,0,17,0,0,0,0,1,1,4990,3.4695390781563127,2111515
1,0,0,643,264,79348,13,1,0,14,1,15,0,0,0,0,1,0,4798,16.537724051688205,169752
0,0,0,18,152,105,0,1,1,11,0,11,0,0,0,0,1,1,3142,0.03341820496499045,2736
0,0,1,1082,1700,1921,96,1,0,10,0,11,0,0,0,0,1,1,5283,0.3636191557826992,1839400
0,0,0,767,0,19867,4,1,1,15,0,15,0,0,0,1,1,1,4084,4.864593535749266,0
0,1,1,19894,197,28812,224,1,0,12,0,21,0,0,2,0,1,1,4965,5.803021148036254,3919118
0,0,1,305,423,3,28,1,0,9,0,17,0,0,0,0,1,1,4806,0.0006242197253433209,129015
0,1,1,14294,417,2151,149,1,0,10,0,6,0,1,0,0,1,1,4922,0.43701747257212514,5960598
0,0,0,23,168,99,0,1,1,12,0,12,0,0,0,0,1,1,3139,0.03153870659445683,3864
0,0,0,2881,3507,3373,6,1,1,9,0,19,1,0,0,0,1,0,3493,0.9656455768680218,10103667
0,0,1,257,1219,6956,10,1,0,13,0,13,0,0,1,0,1,1,4765,1.4598111227701993,313283
0,0,0,30,183,147,0,1,1,14,0,15,0,0,0,0,0,0,3152,0.04663705583756345,5490
0,0,0,572,1324,23550,3,1,1,15,0,15,0,0,0,0,1,1,4064,5.794783464566929,757328
0,0,1,415,257,17256,11,1,0,9,0,20,0,1,0,0,1,1,4839,3.566026038437694,106655
1,0,1,276,1109,27564,0,1,0,13,1,13,0,0,0,0,1,0,4916,5.60699755899105,306084
1,0,1,5,81,249,0,1,0,12,0,15,0,0,0,0,0,0,4753,0.05238796549547654,405
0,0,1,592,67,12459,4,1,0,15,0,17,0,0,0,0,1,0,3554,3.5056274620146315,39664
0,0,1,193,515,35531,63,1,0,8,0,1,0,0,0,0,0,0,4945,7.185237613751264,99395
0,0,1,27,167,91,0,1,1,13,0,13,0,0,1,0,1,1,3133,0.029045643153526972,4509
0,0,1,1500,144,5617,32,1,0,13,1,10,0,0,0,0,1,1,4890,1.1486707566462169,216000
1,0,1,101,322,20837,3,1,0,13,0,1,0,2,0,0,1,0,5067,4.112295243733965,32522
0,0,1,256,22,8779,3,1,1,13,0,12,0,0,0,0,0,0,3747,2.3429410194822524,5632
0,0,1,943,514,6339,42,1,0,9,0,10,0,0,0,0,1,1,4745,1.335932560590095,484702
0,1,1,409061,968,47316,2825,1,0,13,0,15,0,0,0,0,1,1,4504,10.505328596802842,395971048
0,0,1,3224,2003,37219,36,1,0,14,1,8,0,0,1,0,1,1,4921,7.563300142247511,6457672
0,1,1,6688,638,41045,96,1,0,7,0,11,0,1,0,0,1,1,4745,8.650158061116965,4266944
0,0,1,297,0,18510,3,1,0,13,1,17,1,0,0,0,1,0,4769,3.8813168379115117,0
0,0,0,143116,85926,87657,2541,1,1,13,0,5,0,0,0,0,1,0,4632,18.92422279792746,12297385416
0,0,1,19,28,236,0,1,0,12,0,13,0,0,0,0,1,0,4848,0.04867986798679868,532
0,1,0,164306,3311,111157,4029,1,0,12,1,12,0,2,0,0,1,1,5004,22.21362909672262,544017166
0,0,0,565,119,21453,17,1,0,13,0,10,1,0,0,0,1,1,5013,4.279473369239976,67235
0,0,1,189,342,2079,3,1,0,7,0,18,0,0,0,0,1,0,4828,0.43061309030654515,64638
0,1,1,469475,1092,17800,89,1,0,11,0,12,0,0,0,1,1,1,3519,5.058255186132424,512666700
1,0,1,221,177,450,1,1,0,14,0,19,0,0,0,0,1,0,4741,0.09491668424383042,39117
1,0,1,5,46,945,0,1,0,13,0,12,0,0,0,0,0,0,4748,0.1990311710193766,230
1,0,1,93,461,54602,89,1,0,8,0,19,0,0,0,0,1,0,4867,11.21882062872406,42873
0,0,1,218,384,7254,7,1,0,14,1,19,0,0,0,0,1,0,4059,1.787139689578714,83712
0,0,1,41,141,77,1,1,1,14,0,14,0,0,0,0,1,1,3136,0.024553571428571428,5781
1,0,1,161,211,22221,36,1,0,11,0,4,0,0,0,0,0,0,3304,6.725484261501211,33971
0,0,1,479,194,22546,7,1,0,10,0,18,1,0,1,0,1,0,4946,4.558431055398302,92926
0,0,0,33,154,110,0,1,1,12,0,12,0,0,0,0,1,1,3145,0.034976152623211444,5082
0,0,1,69,263,304,0,1,1,15,0,15,0,0,0,0,1,1,3202,0.09494066208619613,18147
0,0,0,552,37,20594,4,1,1,12,0,20,0,0,0,0,1,1,3557,5.789710430137757,20424
0,0,1,4708,618,34162,34,1,0,15,0,16,0,0,0,0,1,0,4785,7.13939393939394,2909544
1,0,0,925393,844118,97739,1828,1,1,12,0,1,0,1,0,0,1,0,4297,22.745869211077498,781140888374
0,0,0,2460,2855,51709,174,1,0,10,0,7,0,0,0,0,1,1,4716,10.964588634435962,7023300
0,0,0,28,145,68,0,1,1,14,0,15,0,0,0,0,0,0,3133,0.021704436642195978,4060
0,0,1,584,459,5852,2,1,0,15,0,13,0,0,0,0,1,0,4258,1.3743541568811648,268056
0,0,1,23041,3156,15240,25,1,1,12,0,18,0,0,0,0,1,1,3375,4.515555555555555,72717396
0,0,0,2524,1003,14695,84,1,0,8,0,17,0,0,0,0,1,1,3555,4.133614627285513,2531572
0,0,1,410,527,10054,4,1,0,9,0,14,0,0,0,0,0,0,4831,2.0811426205754504,216070
1,0,0,81,88,8316,13,1,0,9,0,9,0,0,0,0,1,0,4798,1.7332221759066277,7128
0,0,1,650,452,48016,21,1,0,9,0,4,0,0,1,0,1,0,4662,10.2994422994423,293800
0,0,1,1483,613,6499,19,1,0,15,0,15,1,0,0,0,1,1,3396,1.9137220259128387,909079
0,0,1,1717,1664,76727,131,1,0,8,0,5,0,0,0,0,1,1,4861,15.784200781732153,2857088
0,0,1,107,0,2090,6,1,0,13,0,11,0,0,0,0,1,1,5045,0.41427155599603566,0
1,0,1,384,154,85099,38,1,0,10,0,1,0,0,0,1,1,0,4895,17.38488253319714,59136
0,0,1,793607,82,436,692,1,0,12,0,13,0,0,0,0,1,0,4848,0.08993399339933994,65075774
0,0,1,6004,1070,71405,270,1,0,6,0,32,0,1,0,0,1,1,5377,13.279709875395202,6424280
0,0,0,47,189,125,0,1,1,14,0,14,0,0,1,0,1,1,3153,0.03964478274659055,8883
0,0,0,980,558,34302,1,1,0,9,0,4,0,1,0,0,1,0,4336,7.910977859778598,546840
0,0,1,5089,1376,70560,95,1,0,5,0,21,1,0,0,0,1,1,5645,12.499557130203721,7002464
0,0,0,44,40,547,0,1,0,11,0,10,0,0,0,0,0,0,4934,0.1108633968382651,1760
0,0,1,33,154,141,0,1,1,14,0,14,0,0,0,0,1,1,3152,0.04473350253807107,5082
0,0,1,804,831,188972,121,1,0,8,1,9,1,0,0,0,1,1,4710,40.12144373673036,668124
0,0,1,25,178,135,0,1,1,11,0,11,0,0,0,0,1,1,3152,0.04282994923857868,4450
1,0,0,1117,1474,1856,17,1,0,14,1,6,0,0,0,0,0,0,4737,0.391809161916825,1646458
0,0,0,23,129,81,0,1,1,11,0,12,0,0,0,0,0,0,3137,0.025820847943895442,2967
0,0,1,1755,1864,242093,163,1,0,8,0,11,0,0,0,0,1,0,5717,42.34616057372748,3271320
0,0,1,677,1614,16661,21,1,1,7,0,13,0,0,0,0,1,1,5137,3.243332684446175,1092678
0,0,1,584,0,26436,2,1,1,9,0,19,0,0,1,0,1,0,4834,5.468762929251138,0
0,0,0,143,503,37537,8,1,0,5,1,2,0,0,0,0,1,0,5027,7.467077779988064,71929
0,0,0,209,0,896,1,1,0,9,0,5,0,0,0,0,0,1,4807,0.1863948408570834,0
0,0,0,23,147,108,0,1,1,9,0,9,0,0,0,0,1,1,3141,0.034383954154727794,3381
0,0,1,176,239,2660,1,1,0,15,0,14,0,0,0,0,0,0,3813,0.6976134277471807,42064
0,0,1,878,998,150654,45,1,0,7,0,7,0,0,0,0,1,0,5640,26.711702127659574,876244
0,0,1,103,825,1056,0,1,0,8,0,14,0,0,0,0,1,1,4931,0.21415534374366255,84975
0,0,0,1881,630,88373,19,1,0,10,1,12,1,0,0,0,1,1,5059,17.468472030045465,1185030
0,0,0,32,167,117,0,1,1,13,0,13,0,0,1,0,1,1,3150,0.037142857142857144,5344
0,0,1,194,502,5371,10,1,0,10,1,18,0,0,0,0,1,1,4737,1.133839983111674,97388
0,1,1,1175696,123,90611,13235,1,1,9,0,10,0,0,0,1,1,1,5680,15.952640845070423,144610608
0,0,1,249,204,4852,13,1,0,11,1,5,0,0,0,1,1,0,4793,1.0123096181931983,50796
0,0,1,1351,1736,9133,34,1,0,10,1,14,0,0,0,0,1,0,4935,1.8506585612968591,2345336
0,0,0,328,186,8944,5,1,0,14,0,1,0,0,0,0,0,0,4786,1.868783953196824,61008
0,0,0,28,158,136,0,1,1,13,0,13,0,0,0,0,1,1,3144,0.043256997455470736,4424
0,0,1,619,363,7649,127,1,0,8,0,16,0,0,0,0,1,1,4922,1.5540430719219829,224697
0,0,1,74472,81537,10281,103,1,1,13,0,20,1,0,0,0,1,1,3384,3.0381205673758864,6072223464
0,0,1,1401,1402,159056,44,1,0,7,0,4,0,0,0,0,1,1,3664,43.41048034934498,1964202
0,0,0,34,151,112,2,1,1,13,0,13,0,0,0,0,1,1,3145,0.0356120826709062,5134
1,0,0,82,172,2771,4,1,0,11,0,16,0,0,0,0,1,1,4833,0.5733498861990483,14104
0,0,1,78,0,130,0,1,1,14,0,14,0,0,0,0,1,1,3153,0.041230574056454174,0
0,1,0,91095,1086,4546,593,1,0,3,0,3,0,0,0,0,1,1,4891,0.9294622776528317,98929170
1,0,1,242,489,40263,13,1,0,11,0,16,0,0,0,0,1,0,4169,9.657711681458384,118338
0,0,1,1485,1206,4635,23,1,0,10,0,20,0,0,1,0,1,1,4783,0.9690570771482333,1790910
0,0,1,48579,47090,11954,569,1,1,14,1,15,0,0,0,1,1,1,4861,2.459164780909278,2287585110
0,0,0,34,168,113,1,1,1,12,0,12,0,0,4,0,1,1,3144,0.03594147582697201,5712
0,0,0,435,1208,14627,6,0,0,10,0,14,0,1,0,0,1,0,4914,2.9765974765974765,525480
0,0,0,976,0,37980,4,1,0,8,0,15,0,0,0,0,0,0,4735,8.021119324181626,0
0,0,1,301,452,11812,6,1,0,6,0,5,0,0,0,0,1,1,4933,2.3944861139266167,136052
1,0,1,268,1133,10737,2,1,0,13,0,4,0,0,4,0,1,0,4940,2.1734817813765184,303644
0,0,1,248,961,16511,10,1,0,10,0,5,0,0,0,0,1,0,4988,3.3101443464314353,238328
1,0,1,140,387,16138,3,1,0,9,0,9,0,0,0,0,0,0,5122,3.150722374072628,54180
0,0,0,31,138,104,0,1,1,14,0,14,0,0,7,0,1,1,3135,0.03317384370015949,4278
0,1,1,1562745,1353,41565,4362,1,0,14,0,15,0,0,0,1,1,0,4676,8.889007698887939,2114393985
0,0,1,86668,1720,211,324,1,0,11,0,13,0,0,0,0,1,1,4866,0.04336210439786272,149068960
0,0,0,40,31,3631,1,1,0,12,0,13,0,0,0,0,0,0,4759,0.7629754150031519,1240
0,0,1,73647,41330,70625,260,1,1,12,0,13,0,0,0,0,1,1,3892,18.146197327852004,3043830510
1,0,1,61,585,7411,6,1,0,11,1,8,0,0,0,0,1,0,4917,1.5072198495017286,35685
0,0,1,24,52,908,1,1,0,6,0,18,0,0,0,0,1,0,4873,0.18633285450441206,1248
0,0,0,36,169,113,0,1,1,10,0,11,0,0,0,0,0,0,3142,0.03596435391470401,6084
0,0,0,10608,0,42395,17,1,0,8,0,4,0,0,0,0,1,0,3806,11.13899106673673,0
0,0,0,34,152,76,0,1,1,13,0,13,0,1,0,0,1,1,3149,0.024134645919339472,5168
0,0,1,442,436,23810,17,1,0,12,0,18,0,0,0,0,1,1,4902,4.857201142390861,192712
1,0,1,95,0,4778,1,1,0,9,1,9,0,0,0,0,1,1,4905,0.9741080530071355,0
0,0,1,19,74,2349,0,1,0,7,0,7,0,0,0,0,1,0,4916,0.4778275020341741,1406
0,0,0,33,169,78,0,1,1,12,0,12,0,0,0,0,1,1,3148,0.02477763659466328,5577
0,0,1,1077,127,63361,42,1,0,15,1,19,1,0,0,0,1,1,4664,13.585120068610635,136779
0,0,0,16,159,99,0,1,1,14,0,14,0,0,0,0,1,1,3149,0.03143855192124484,2544
0,0,1,157689,136322,3814,263,1,1,10,0,17,0,0,0,0,1,1,4229,0.9018680539134547,21496479858
0,0,0,90,231,2565,0,1,0,14,0,14,0,0,0,0,0,0,4794,0.5350438047559449,20790
0,0,1,784,187,18956,2,1,0,8,0,11,0,0,0,0,1,0,4891,3.875690042936005,146608
0,0,1,7009,4999,127684,462,1,0,11,0,17,0,0,0,0,1,1,4963,25.72718114043925,35037991
1,0,1,101,365,2856,1,1,0,8,0,5,0,0,0,0,1,0,4594,0.6216804527644754,36865
0,0,0,621,373,14676,2,1,0,13,0,24,1,0,0,0,1,0,3562,4.120157215047726,231633
0,0,1,201,1176,16349,9,1,0,8,0,12,1,0,2,0,1,0,5373,3.0428066257211985,236376
0,0,0,39,163,82,0,1,1,12,0,12,0,0,0,0,1,1,3147,0.02605656180489355,6357
0,0,1,1341,2767,11709,47,1,0,9,0,16,0,0,0,0,1,1,5055,2.316320474777448,3710547
0,0,1,514,254,46740,1,1,0,10,0,4,0,0,0,0,1,0,4803,9.731417863835103,130556
0,1,0,45384106,435,137000,60933,1,1,4,0,4,0,0,0,0,1,1,5674,24.145223827987312,19742086110
0,0,0,54,34,905,0,1,0,13,0,7,1,0,2,0,1,0,4862,0.18613739201974497,1836
1,0,0,424,251,43698,2,1,0,10,0,4,0,0,0,0,0,0,4838,9.032244729226953,106424
0,0,1,1411,546,33819,6,1,0,13,1,12,0,0,0,0,1,1,4690,7.2108742004264395,770406
0,0,1,1420,3,8122,35,1,0,13,0,16,0,0,0,1,1,1,4891,1.6606011040686977,4260
0,0,1,7039,898,135577,8,1,0,8,1,7,0,0,0,0,1,1,3886,34.88857436953165,6321022
0,0,1,542,231,550,22,1,0,8,0,9,0,0,0,0,1,0,5110,0.10763209393346379,125202
0,0,1,2125,0,65310,31,1,0,12,0,3,0,0,0,0,1,0,3516,18.57508532423208,0
0,0,1,201,239,6586,8,1,0,15,0,17,0,0,0,0,1,1,4828,1.364125932062966,48039
0,0,1,442,1636,20344,14,1,0,9,0,9,0,0,0,0,1,0,4901,4.150989593960416,723112
0,0,0,53,165,107,0,1,1,13,0,13,0,0,0,0,1,1,3149,0.033979040965385836,8745
1,0,1,252,219,7654,1,1,0,15,0,17,0,0,0,0,1,0,4856,1.5761943986820428,55188
0,0,1,24,187,127,0,1,1,13,0,13,0,0,0,0,1,1,3152,0.040291878172588835,4488
0,0,0,27,0,27,0,1,1,12,0,8,0,0,0,0,0,0,2790,0.00967741935483871,0
0,0,1,162,196,15705,3,1,0,7,0,5,0,0,0,0,1,0,4868,3.2261709120788824,31752
0,0,1,1934,1024,15573,90,1,0,12,0,13,0,0,0,0,1,1,5658,2.7523860021208906,1980416
0,0,1,169,893,4089,0,1,0,5,0,14,0,0,0,0,0,0,5037,0.8117927337701013,150917
0,0,0,30,55,17862,2,1,1,9,0,6,0,0,0,0,0,0,4953,3.606299212598425,1650
0,0,1,458,472,15652,2,1,0,12,0,19,0,0,0,0,1,1,4908,3.189079054604727,216176
0,0,0,86,787,91,1,1,1,14,0,15,0,0,0,0,0,0,3147,0.028916428344455035,67682
0,0,1,13,0,1429,0,1,0,11,0,5,0,0,0,0,1,0,4909,0.29109798329598696,0
0,0,1,1105,729,48924,3,1,1,14,0,15,0,0,0,0,0,1,3923,12.471068060158043,805545
0,0,1,2647,1670,30953,112,1,0,9,0,9,0,1,0,1,1,1,4912,6.30150651465798,4420490
0,0,0,673,808,22386,2,1,1,11,0,15,0,0,0,0,1,0,3854,5.808510638297872,543784
1,0,1,130,81,6960,4,1,0,9,0,8,0,0,0,0,1,1,5232,1.3302752293577982,10530
0,0,1,517,381,40588,2,1,0,8,0,3,0,0,0,0,1,0,4049,10.024203507038775,196977
0,0,1,30,178,124,0,1,1,11,0,11,0,0,0,0,1,1,3152,0.03934010152284264,5340
0,0,0,649,66,18160,35,1,0,6,0,9,0,0,0,0,1,1,4986,3.642198154833534,42834
0,0,1,1005,997,145270,17,1,1,6,0,3,0,0,0,0,1,1,4811,30.19538557472459,1001985
0,0,0,24,169,137,0,1,1,13,0,13,0,0,2,0,1,1,3150,0.04349206349206349,4056
0,1,1,1169320,19873,54148,2848,1,0,14,0,15,0,3,2,0,1,1,4933,10.976687614027975,23237896360
0,0,1,1257,1181,63649,6,1,0,6,1,17,0,0,0,0,1,0,3921,16.232848763070646,1484517
0,0,1,1337,410,61304,5,1,0,6,0,18,0,0,0,0,0,1,4791,12.795658526403674,548170
0,0,1,37,176,127,0,1,1,14,0,14,0,0,0,0,1,1,3153,0.040279099270535995,6512
0,0,0,97,85,4830,2,1,0,12,0,13,0,0,0,0,1,0,4919,0.9819068916446432,8245
0,0,1,1969,1404,35275,114,1,0,10,1,9,0,1,0,0,1,1,3477,10.145240149554214,2764476
0,0,0,459,0,117947,4,1,0,11,1,8,0,0,0,0,1,0,4858,24.27892136681762,0
1,0,0,523,338,18942,0,1,0,13,0,3,0,0,0,0,0,0,3519,5.382779198635976,176774
0,1,1,3520658,865,194944,850,1,1,8,0,8,0,0,1,0,1,1,5041,38.671692124578456,3045369170
0,0,0,41217,2105,33627,265,1,0,10,0,13,0,1,0,0,1,1,4889,6.878093679689098,86761785
0,0,1,707,397,55427,7,1,0,10,0,7,0,0,0,0,1,0,4894,11.325500612995505,280679
0,1,1,282512,568,49324,1930,1,0,15,0,7,0,1,3,0,1,1,4947,9.97048716393774,160466816
0,0,1,6131,117,29063,43,1,0,15,0,13,0,1,0,0,1,1,3468,8.38033448673587,717327
0,0,1,30,170,116,0,1,1,13,0,13,0,0,0,0,1,1,3153,0.03679035838883603,5100
0,0,1,21,0,732,0,1,0,9,0,8,0,0,0,0,1,1,4752,0.15404040404040403,0
0,0,0,8,14,18,0,1,0,10,0,13,0,0,0,0,0,0,4973,0.0036195455459481197,112
0,0,1,213,310,24473,12,1,0,10,0,16,0,0,0,0,1,0,4768,5.132760067114094,66030
