protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,isBot
0,0,1,-0.19280070144647157,-0.1966274756360425,-0.3656817098302722,-0.21886326736083056,1,1.5562069506375267,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.071202455429026,-0.15698718367006026,-0.1629595341704812,0.4033501052932585,1,1.5562069506375267,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19475234516320275,-0.27465145088897003,-0.4199857268720411,-0.23038573722479516,1,0.08175250572614423,1,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
1,0,1,-0.19423732807128757,-0.2705389133939402,-0.42035288217077815,-0.23038573722479516,1,-1.3927019391852382,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
1,0,0,-0.19380362946756954,-0.25511689778757823,-0.11921560286381479,-0.23038573722479516,1,1.5562069506375267,0,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.16748354545443095,-0.23341183878603178,0.1729176298312648,-0.21886326736083056,1,-0.655474716729547,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.1627128608135325,-0.00687956510147052,-0.286813254944432,0.03079024635840268,1,0.08175250572614423,0,1.9561781952910766,1,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19488787597686463,-0.27465145088897003,-0.420580168784282,-0.23038573722479516,1,1.5562069506375267,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,1,1,1,1
0,0,0,-0.19488787597686463,-0.2600290953510861,-0.42068507029820684,-0.23038573722479516,1,-1.0240883279573927,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19499630062779413,-0.27465145088897003,-0.4207375210551693,-0.23038573722479516,1,0.45036611695398987,1,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.1948065574886675,-0.27465145088897003,-0.4204927508560113,-0.23038573722479516,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.19247542749368304,-0.21707592595855205,-0.4163316574703252,-0.22654491393680698,1,-1.3927019391852382,0,0.9016991085569516,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.19402047876942854,-0.27465145088897003,-0.41991579252942457,-0.23038573722479516,1,-1.0240883279573927,1,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.18800291064284075,-0.2305559099700388,-0.36270950026906784,-0.19581832763290133,1,-0.655474716729547,0,0.7510592390235051,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19423732807128757,-0.24906232869767317,-0.3698428032159583,-0.23038573722479516,1,-0.2868611055017014,0,-0.7553394563109591,0,-0.3032221850577562,1.8860694605420418,0,1,0,1
0,0,0,-0.18572599297332104,-0.2249582894906926,-0.22133722666966552,-0.22654491393680698,1,0.45036611695398987,0,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,0,-0.19223147202909163,-0.18497528606679123,-0.4167862306973329,-0.23038573722479516,1,-1.3927019391852382,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.18990034203410716,-0.27465145088897003,-0.1277475926630367,-0.23038573722479516,1,-1.761315550413084,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,1,1,1,1
0,0,1,-0.18103662682061972,0.091021674710768,0.06679226491061527,-0.18429585776893673,1,0.8189797281818355,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.18269010274729475,-0.16932479615514984,0.7708387756173098,-0.13436515502509008,1,-1.0240883279573927,0,3.462576890625541,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19307176307379534,-0.21650474019535346,-0.3857004154042662,-0.21502244407284235,1,-1.0240883279573927,0,-0.7553394563109591,0,-0.3032221850577562,1.153047986153463,0,1,0,0
0,0,1,-0.1328147633197201,-0.20827966520529376,-0.30057283685424274,0.11144753540615496,1,-0.655474716729547,1,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.19147249947258507,-0.1679539503234732,-0.3449461772444583,-0.23038573722479516,1,-1.3927019391852382,0,-0.15277997817717343,0,-0.3032221850577562,0.4200265117648842,0,1,0,0
0,0,0,-0.1938307356303019,-0.19617052702548363,-0.4179576309361605,-0.23038573722479516,1,1.5562069506375267,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,0,-0.19491498213959702,-0.27465145088897003,-0.4205976523699361,-0.23038573722479516,1,-0.2868611055017014,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.18328643832740704,-0.1879454520354239,-0.17810031934696927,-0.16893256461698392,1,0.45036611695398987,0,0.44977949995661226,0,3.3440801105262037,-0.31299496262369464,0,1,0,0
1,0,1,-0.1634718333700391,-0.22084575199566275,-0.34936952441495656,-0.20349997420887775,1,-1.761315550413084,0,-1.6591786735116376,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.16179125128063168,-0.14362143681121323,-0.1274328881212621,-0.14204680160106647,1,-0.2868611055017014,0,-0.7553394563109591,0,0.9125452468035637,-0.31299496262369464,0,1,1,0
0,0,0,-0.19486076981413225,-0.27465145088897003,-0.4205452016129737,-0.23038573722479516,1,-1.0240883279573927,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19448128353587896,-0.27465145088897003,-0.4200381776290036,-0.23038573722479516,1,1.5562069506375267,1,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.008289051727177758,-0.18269054301399687,0.020705533126293654,0.1652190614379898,1,-1.3927019391852382,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.1555839400149172,0.04189969907568916,-0.3085803190838403,-0.19581832763290133,1,-0.2868611055017014,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19486076981413225,-0.27465145088897003,-0.420702553883861,-0.23038573722479516,1,-1.0240883279573927,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.0032201992962231606,0.15225278852565696,1.9674328613725283,0.3534194025494118,1,1.5562069506375267,0,0.14849976088971945,0,0.9125452468035637,-0.31299496262369464,0,1,1,0
0,0,1,-0.17057364800592198,-0.15493091492254535,-0.35321591325886803,-0.12284268516112547,1,-1.0240883279573927,0,0.14849976088971945,0,4.559847542387524,-0.31299496262369464,1,1,1,0
0,0,0,-0.18990034203410716,-0.25717316653509315,-0.420457783684703,-0.22654491393680698,1,0.45036611695398987,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.19429154039675234,-0.26836840749378554,-0.4153525766736932,-0.23038573722479516,1,-1.761315550413084,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.18578020529878578,-0.25511689778757823,0.3796435466058546,-0.16893256461698392,1,0.8189797281818355,0,0.14849976088971945,0,-0.3032221850577562,3.3521124093191994,0,1,0,0
0,0,1,-0.19469813283773799,-0.2592294352826081,-0.4206675867125527,-0.23038573722479516,1,0.8189797281818355,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.19385784179303428,-0.27465145088897003,-0.4089361007386226,-0.23038573722479516,1,-0.655474716729547,0,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,1,1,1,1
1,0,0,-0.19502340679052652,-0.2712243363097785,-0.4195661208163417,-0.23038573722479516,1,-0.2868611055017014,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.061633979984496726,0.20103205270281665,-0.010957240493359773,0.791273257380067,1,1.5562069506375267,0,1.3536187171572909,0,0.9125452468035637,-0.31299496262369464,0,1,1,0
0,1,1,2.592953854885431,-0.0031097390643598185,0.465855107466435,3.295490041148376,1,-1.761315550413084,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,0.7124096030012759,3.343581884668825,2.4173554545962506,-0.22654491393680698,1,-1.3927019391852382,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.15631580640869142,-0.1472770256956842,0.5001229353485558,-0.18045503448094852,1,0.45036611695398987,1,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.12915543135084914,0.13900127881944965,2.774370273653856,-0.11516103858514906,1,0.45036611695398987,0,0.14849976088971945,0,-0.3032221850577562,1.8860694605420418,0,1,0,0
0,0,0,-0.19502340679052652,-0.273052130752014,-0.4209822912543273,-0.23038573722479516,1,-1.761315550413084,1,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,1,1,-0.10232033024579539,-0.17994885135064365,-0.26730157335440813,0.026949423070414476,1,-0.655474716729547,0,0.7510592390235051,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19461681434954087,-0.27465145088897003,-0.4200206940433494,-0.23038573722479516,1,-0.655474716729547,0,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,0.058825807198188994,0.8558394116336815,7.077325473337668,0.36494187241337644,1,0.08175250572614423,0,1.052338978090398,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,1,1,0.530337507927896,0.05743595183469084,1.9718562085430265,1.3904416903062267,1,0.08175250572614423,1,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,0.15993179418995715,1.3957241950089898,0.38196886349785564,-0.16893256461698392,1,-0.655474716729547,0,3.6132167601589873,0,-0.3032221850577562,2.619090934930621,0,1,0,0
0,0,0,-0.19469813283773799,-0.27465145088897003,-0.4195136700593793,-0.23038573722479516,1,-1.3927019391852382,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.1658571756904883,0.05812137475052915,-0.4076772825715243,-0.23038573722479516,1,-0.2868611055017014,0,-0.15277997817717343,0,-0.3032221850577562,1.8860694605420418,0,1,0,0
0,0,0,-0.19399337260669616,-0.27465145088897003,-0.4193213506171837,-0.23038573722479516,1,-1.0240883279573927,1,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.14167847853320756,-0.2705389133939402,-0.3998970869554305,-0.06138951255331421,1,0.8189797281818355,0,0.14849976088971945,0,2.1283126786648836,-0.31299496262369464,0,1,1,0
0,0,1,-0.15474364897021353,-0.24038030509705458,0.5935901842556056,-0.07291198241727882,1,1.1875933394096811,0,-1.6591786735116376,0,-0.3032221850577562,-0.31299496262369464,1,1,0,0
0,0,0,-0.19429154039675234,-0.21079288256336756,-0.42047526727035717,-0.23038573722479516,1,-1.0240883279573927,0,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,0,-0.18369303076839272,-0.14864787152736084,-0.25632188156360614,-0.22654491393680698,1,1.5562069506375267,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19496919446506175,-0.2727094192940948,-0.42078997181213174,-0.23038573722479516,1,0.45036611695398987,1,-0.6046995867775127,1,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,0.3746668153558519,0.47588664195397873,-0.3302774488806321,0.3303744628214826,1,1.1875933394096811,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,1,0
0,1,1,2.557851374147002,0.17818462217487302,-0.3289486963709172,1.5363929752497785,1,1.5562069506375267,0,-0.30341984771061986,0,0.9125452468035637,-0.31299496262369464,1,1,1,0
0,0,1,-0.19217725970362687,-0.19799832146771912,-0.37370667564552396,-0.22654491393680698,1,-1.0240883279573927,0,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19206883505269737,-0.22952777559628135,-0.23144273917776031,-0.21502244407284235,1,-1.3927019391852382,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19439996504768184,-0.27465145088897003,-0.4194961864737251,-0.23038573722479516,1,-0.2868611055017014,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.19217725970362687,-0.25820130090885063,0.13716369716854185,-0.22654491393680698,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,0.4200265117648842,0,1,1,0
0,0,0,-0.19353256784024575,-0.2392379335706574,-0.4042854669546205,-0.23038573722479516,1,1.5562069506375267,0,0.7510592390235051,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19030693447509284,-0.18805968918806362,-0.33634425310261984,-0.22270409064881877,1,0.8189797281818355,0,0.14849976088971945,0,0.9125452468035637,-0.31299496262369464,0,1,1,0
0,0,1,-0.19041535912602234,-0.24072301655497375,-0.37374164281683225,-0.19581832763290133,1,0.8189797281818355,1,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.19036114680055757,-0.19834103292563826,-0.2677036958244534,-0.22270409064881877,1,0.8189797281818355,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19369520481664002,-0.27465145088897003,-0.4179401473505064,-0.23038573722479516,1,-1.0240883279573927,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.1946710266750056,-0.25591655785605627,-0.4205626851986279,-0.23038573722479516,1,-0.655474716729547,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.19450838969861134,-0.2558023207034165,-0.4049498432094779,-0.23038573722479516,1,-1.0240883279573927,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,0,1.0014697223793498,4.879843113367756,4.688683034097309,6.366005449704914e-05,1,-1.0240883279573927,0,0.2991396304231659,0,-0.3032221850577562,5.551176832484936,0,1,0,1
0,0,1,-0.18938532494219198,-0.17263767358170168,-0.40383089372761277,-0.23038573722479516,1,0.45036611695398987,1,0.7510592390235051,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,0,-0.19103880086886701,-0.19639900133076307,-0.39538632185666156,-0.23038573722479516,1,0.08175250572614423,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
0,0,1,-0.18721683192360178,-0.18246206870871742,-0.4008586841664084,-0.21886326736083056,1,-1.761315550413084,0,-0.45405971724406624,0,0.9125452468035637,1.153047986153463,0,1,0,0
0,0,1,-0.19220436586635925,-0.260486043961645,-0.2033466170315521,-0.19965915092088954,1,1.5562069506375267,0,0.14849976088971945,0,2.1283126786648836,1.8860694605420418,0,1,0,0
0,0,0,-0.1945626020240761,-0.27465145088897003,-0.4199332761150787,-0.23038573722479516,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19437285888494946,-0.24723453425543768,-0.4204927508560113,-0.23038573722479516,1,-1.0240883279573927,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,0,-0.19486076981413225,-0.27465145088897003,-0.4203703657564323,-0.23038573722479516,1,-1.761315550413084,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.18342196914106895,-0.24883385439239372,-0.10377759673120629,-0.18429585776893673,1,1.5562069506375267,0,-1.0566191953778519,0,-0.3032221850577562,0.4200265117648842,0,1,0,0
0,0,0,-0.19477945132593513,-0.2492908030029526,-0.41979340742984556,-0.23038573722479516,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.1946710266750056,-0.2717955220729771,-0.3905958193874263,-0.23038573722479516,1,-1.0240883279573927,0,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.18775895517824934,-0.23478268461770838,-0.30510108553866583,-0.22270409064881877,1,-0.2868611055017014,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19442707121041422,-0.27465145088897003,-0.42016056272858254,-0.23038573722479516,1,0.45036611695398987,1,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,0.16635595475753062,0.79563643219255,0.008834178467130386,-0.21118162078485414,1,1.1875933394096811,0,1.5042585866907372,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.19391205411849904,-0.2665406130515501,-0.4199332761150787,-0.23038573722479516,1,-1.0240883279573927,0,-0.9059793258444055,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.19114722551979654,-0.2354681075335467,-0.3861724722169281,-0.18429585776893673,1,0.8189797281818355,0,-0.30341984771061986,0,0.9125452468035637,-0.31299496262369464,0,1,0,0
0,0,0,-0.1860241607633772,-0.27465145088897003,-0.4039882459985001,-0.23038573722479516,1,-1.3927019391852382,1,-1.0566191953778519,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.1848043834404202,-0.15950040102813406,-0.3312740132629183,-0.18429585776893673,1,0.45036611695398987,0,-0.30341984771061986,0,0.9125452468035637,-0.31299496262369464,0,1,0,0
0,0,1,-0.17640147299338316,-0.13870923924770537,-0.2680533675375363,-0.06138951255331421,1,0.45036611695398987,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,0.08839863073921286,0.9933809434119023,0.1850862054465485,-0.21886326736083056,1,-0.2868611055017014,1,-1.5085388039781913,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.1877047428527846,-0.22815692976460472,-0.2941738445048263,-0.19965915092088954,1,1.1875933394096811,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,0,1,0
0,0,0,-0.1946710266750056,-0.25397452626118106,-0.42040533292774057,-0.23038573722479516,1,-1.0240883279573927,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
1,0,1,-0.024823810993928046,-0.012819897038735867,3.0074089868379312,-0.007617986521479358,1,0.8189797281818355,0,-1.8098185430450842,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.17629304834245366,-0.22815692976460472,-0.40682058687447126,-0.21118162078485414,1,0.8189797281818355,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.18591573611244766,-0.23295489017547288,-0.3652446201889186,-0.18045503448094852,1,0.08175250572614423,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19448128353587896,-0.27465145088897003,-0.4194437357167627,-0.23038573722479516,1,-0.2868611055017014,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.18439779099943454,-0.26231383840388045,-0.24749267080826381,-0.21886326736083056,1,0.08175250572614423,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.1949420883023294,-0.2635704470829174,-0.420947324083019,-0.23038573722479516,1,-1.0240883279573927,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.1949420883023294,-0.26322773562499824,-0.42072003746951514,-0.23038573722479516,1,-1.3927019391852382,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,1,1,-0.028998160054714187,-0.1485336343747211,-0.3728324963628168,-0.11516103858514906,1,1.5562069506375267,0,0.6004193694900587,0,0.9125452468035637,1.153047986153463,0,1,1,0
0,0,1,-0.18496702041681445,-0.11083537400361411,0.6526847037666098,-0.1766142111929603,1,-0.655474716729547,0,0.6004193694900587,0,-0.3032221850577562,3.3521124093191994,0,1,0,0
0,0,1,-0.18775895517824934,-0.2536318148032619,-0.21965880244686775,-0.21118162078485414,1,-1.0240883279573927,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.18385566774478698,-0.2210742263009422,-0.34197396768325394,-0.23038573722479516,1,-1.3927019391852382,0,-0.30341984771061986,1,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.1674293331289662,-0.17503665378713576,-0.37330455317547867,-0.21502244407284235,1,1.1875933394096811,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,1,1,0.3182046783843095,0.1617344721947536,-0.3986207852026781,0.6683669121644445,1,0.45036611695398987,0,-0.45405971724406624,0,2.1283126786648836,1.153047986153463,0,1,1,0
0,0,0,-0.17997948647405698,-0.24757724571335682,-0.39447717540264615,-0.1612509180410075,1,-1.0240883279573927,0,0.7510592390235051,0,0.9125452468035637,1.8860694605420418,0,1,1,0
0,0,0,-0.13639277680039394,-0.05977136677366006,0.7570267429505366,0.03079024635840268,1,-1.3927019391852382,0,-0.9059793258444055,0,-0.3032221850577562,4.085133883707778,0,1,0,0
0,0,1,-0.19429154039675234,-0.2721382335308962,-0.4194087685454544,-0.23038573722479516,1,-1.0240883279573927,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
1,0,0,-0.11462652812629479,-0.26471281860931456,0.12592175159292773,-0.007617986521479358,1,0.8189797281818355,0,1.052338978090398,1,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.14037738272205344,-0.051546291783600345,1.9396339601824404,0.09992506554219034,1,-0.2868611055017014,0,-0.45405971724406624,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.1949420883023294,-0.27465145088897003,-0.42078997181213174,-0.23038573722479516,1,0.08175250572614423,1,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,1,1,0.5986992503389522,-0.1728661478869811,0.11158521135653027,0.0538351860863319,1,-0.2868611055017014,0,-0.30341984771061986,0,-0.3032221850577562,1.8860694605420418,0,1,1,0
0,0,1,-0.19448128353587896,-0.261285704030123,-0.41643655898425,-0.23038573722479516,1,-1.761315550413084,0,-1.2072590649112984,0,-0.3032221850577562,-0.31299496262369464,0,1,0,1
0,0,1,-0.06060394580066638,-0.24632063703431992,-0.36005199524963805,-0.21118162078485414,1,0.08175250572614423,0,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.19006297901050143,-0.2266718467802884,-0.3789342677561128,-0.1766142111929603,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.1945626020240761,-0.27465145088897003,-0.41982837460115385,-0.23038573722479516,1,-1.0240883279573927,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.19472523900047037,-0.27465145088897003,-0.42047526727035717,-0.23038573722479516,1,-0.655474716729547,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.19163513644897934,-0.2348969217703481,-0.3981836955613245,-0.18429585776893673,1,0.45036611695398987,1,-0.002140108643726989,0,-0.3032221850577562,0.4200265117648842,0,1,1,0
0,0,1,-0.1592161658210558,-0.006308379338271929,0.5485874347818408,-0.21886326736083056,1,-1.3927019391852382,0,3.6132167601589873,0,-0.3032221850577562,-0.31299496262369464,1,1,1,0
0,0,1,-0.1861325854143067,-0.15253193471711127,-0.13411161784114484,-0.21118162078485414,1,0.45036611695398987,1,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,1,1,-0.06995557194333663,-0.06468356433716795,-0.34443915326048813,0.18058235458994262,1,1.5562069506375267,0,2.1068180648245227,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.18095530833242257,-0.236153530449385,-0.35707978568843374,-0.11900186187313727,1,0.45036611695398987,0,1.6548984562241837,1,-0.3032221850577562,1.8860694605420418,0,1,1,0
0,0,1,-0.18502123274227922,-0.22815692976460472,-0.3922392764389158,-0.21118162078485414,1,-0.2868611055017014,0,-1.3578989344447447,0,-0.3032221850577562,-0.31299496262369464,1,1,0,0
0,0,1,-0.18765053052731984,-0.1288848441206896,-0.40876126488208114,-0.21118162078485414,1,0.8189797281818355,0,0.2991396304231659,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.03073295446958635,-0.1502471916643169,-0.22070781758611635,0.6722077354524327,1,1.5562069506375267,0,2.1068180648245227,0,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,0,-0.19364099249117525,-0.24186538808137092,-0.4194087685454544,-0.23038573722479516,1,0.08175250572614423,1,-0.30341984771061986,0,-0.3032221850577562,-0.31299496262369464,0,0,0,1
0,0,1,-0.1927735952837392,-0.18417562599831322,-0.382500919229558,-0.21502244407284235,1,-0.2868611055017014,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19339703702658387,-0.2512328345978278,-0.39232669436718653,-0.21502244407284235,1,-0.2868611055017014,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.14308799899529118,-0.1991406929941163,-0.11411039585280496,0.06535765595029651,1,0.8189797281818355,0,3.3119370210920946,1,-0.3032221850577562,-0.31299496262369464,0,1,1,0
0,0,1,-0.19477945132593513,-0.27465145088897003,-0.42038784934208645,-0.23038573722479516,1,0.45036611695398987,0,0.14849976088971945,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.18076556519329595,-0.17983461419800392,-0.1720509987106357,-0.22654491393680698,1,0.8189797281818355,0,-0.7553394563109591,0,-0.3032221850577562,-0.31299496262369464,1,1,0,0
0,0,1,-0.19204172888996499,-0.2318125186490757,-0.27882325630048854,-0.21502244407284235,1,1.5562069506375267,0,0.9016991085569516,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,0,-0.19491498213959702,-0.26414163284611597,-0.420702553883861,-0.23038573722479516,1,-0.655474716729547,0,-0.15277997817717343,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,0,-0.1945626020240761,-0.27465145088897003,-0.42031791499946985,-0.23038573722479516,1,1.1875933394096811,0,0.44977949995661226,0,-0.3032221850577562,-0.31299496262369464,1,1,0,1
0,0,1,-0.18000659263678936,-0.21936066901134643,0.18111743150305798,-0.09211609885721984,1,1.5562069506375267,0,0.44977949995661226,0,0.9125452468035637,-0.31299496262369464,0,1,0,0
0,0,1,-0.17320294579096263,-0.21467694575311796,-0.11764208015494189,-0.21118162078485414,1,1.5562069506375267,0,0.6004193694900587,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.12170123659944532,-0.07222321641138935,5.814206344168435,0.007745306630473457,1,-0.2868611055017014,0,2.2574579343579693,0,0.9125452468035637,-0.31299496262369464,0,1,1,0
0,0,1,-0.07632552018544535,0.2948207550200253,0.6414077910196874,-0.13052433173710187,1,0.08175250572614423,0,-0.002140108643726989,0,-0.3032221850577562,-0.31299496262369464,0,1,0,0
0,0,1,-0.19496919446506175,-0.27236670783617567,-0.4208948733260566,-0.23038573722479516,1,0.8189797281818355,0,-0.6046995867775127,0,-0.3032221850577562,-0.31299496262369464,0,0,0,0
